DOI,Link
"10.1109/QRS-C.2018.00024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052504268&doi=10.1109%2fQRS-C.2018.00024&partnerID=40&md5=df9894e79742408dcb57f91f1105d083"
"10.1109/QRS-C.2018.00045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052511339&doi=10.1109%2fQRS-C.2018.00045&partnerID=40&md5=ed7df48077afc7c1347d1a0f7a4864a8"
"10.1109/QRS.2018.00043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052316966&doi=10.1109%2fQRS.2018.00043&partnerID=40&md5=0343ccdd8087f5699a32bcb2d59a52ac"
"10.1109/QRS.2018.00045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052296014&doi=10.1109%2fQRS.2018.00045&partnerID=40&md5=804cc1599e8e426e969ac9d9680ee47d"
"10.1109/QRS.2018.00042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052309792&doi=10.1109%2fQRS.2018.00042&partnerID=40&md5=69358288b9d1ba7d1ffd4a3b677d2c3e"
"10.1109/QRS.2018.00044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052324754&doi=10.1109%2fQRS.2018.00044&partnerID=40&md5=0d16dc508132679ea391b5f3ba491dd8"
"10.1109/QRS.2018.00054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052312376&doi=10.1109%2fQRS.2018.00054&partnerID=40&md5=dc7acdb350201db07d18bbb9317a4332"
"10.1016/j.infsof.2018.04.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046661555&doi=10.1016%2fj.infsof.2018.04.011&partnerID=40&md5=c3c7ca74b2d085abbdc607ecae322c00"
"10.1007/s10664-017-9582-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038623621&doi=10.1007%2fs10664-017-9582-5&partnerID=40&md5=6beca427275afee029e8f9cc54ad625f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062332257&partnerID=40&md5=6e382b7a07e7e52a1cd0493ae1e3f8a4"
"10.1007/s10664-017-9570-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035083036&doi=10.1007%2fs10664-017-9570-9&partnerID=40&md5=5d46a94447f4ee006ee17b3325301419"
"10.1109/SP.2018.00016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051027221&doi=10.1109%2fSP.2018.00016&partnerID=40&md5=0ceaa434294d8776e47076e77cdf9c8f"
"10.1109/ICSTW.2018.00027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050975666&doi=10.1109%2fICSTW.2018.00027&partnerID=40&md5=1b028cdf28b8ea518e0c6d0ba12a175b"
"10.1109/ICSTW.2018.00023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050986177&doi=10.1109%2fICSTW.2018.00023&partnerID=40&md5=107ef8a71db78b6e10a8ca1cf055886d"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050972355&partnerID=40&md5=0670bb7f11b6485fd26e5697cd3857f9"
"10.1109/ICSTW.2018.00021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050971310&doi=10.1109%2fICSTW.2018.00021&partnerID=40&md5=f1e5da6d1890774f4e8877b23c86216e"
"10.1109/ICSTW.2018.00024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050968595&doi=10.1109%2fICSTW.2018.00024&partnerID=40&md5=68c9b2340fd235f354f3981097cff631"
"10.1109/ICSTW.2018.00029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050995873&doi=10.1109%2fICSTW.2018.00029&partnerID=40&md5=de835416b0526efeb1e097816bb6d248"
"10.1109/ICSTW.2018.00026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048407713&doi=10.1109%2fICSTW.2018.00026&partnerID=40&md5=3a13173413b81878eba719212cb09c88"
"10.1109/ICSTW.2018.00025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050962974&doi=10.1109%2fICSTW.2018.00025&partnerID=40&md5=e2f239af40fd8c62c0491d32f2d1e085"
"10.1109/ICSTW.2018.00022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049050248&doi=10.1109%2fICSTW.2018.00022&partnerID=40&md5=19305a1b60ff49849515de9013baf5ab"
"10.1109/ICSTW.2018.00030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050973857&doi=10.1109%2fICSTW.2018.00030&partnerID=40&md5=d5dd570aa39eb8d768a70e221895ed99"
"10.1145/3213846.3229504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051542060&doi=10.1145%2f3213846.3229504&partnerID=40&md5=5dd1d9ff26b71cff00afe02abc382604"
"10.1145/3213846.3229503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051465351&doi=10.1145%2f3213846.3229503&partnerID=40&md5=0c47121ba55968121b210567ab33f692"
"10.1145/3205651.3205670","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051467554&doi=10.1145%2f3205651.3205670&partnerID=40&md5=b935cf2039bb84b0add53ad78b52aba0"
"10.1109/SCCC.2017.8405117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050989583&doi=10.1109%2fSCCC.2017.8405117&partnerID=40&md5=91866be6b1a5b6460f79ce7fdd82afc4"
"10.1145/3205455.3205533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050614753&doi=10.1145%2f3205455.3205533&partnerID=40&md5=8a1d4851685e2e580ec9eee4e3c9d586"
"10.1145/3205455.3205490","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050640053&doi=10.1145%2f3205455.3205490&partnerID=40&md5=5c5de6b59f5c3194f0491d731ba64dcd"
"10.1016/j.jss.2018.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044481061&doi=10.1016%2fj.jss.2018.03.010&partnerID=40&md5=b7234a5c9c71360538149c8ba2fb5686"
"10.1145/3216122.3216149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052022944&doi=10.1145%2f3216122.3216149&partnerID=40&md5=7d6ad48a3d52c6ba31f742ac20394af0"
"10.1145/3209087.3209103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049865039&doi=10.1145%2f3209087.3209103&partnerID=40&md5=c6f794a7f29fbac15c90f93ab2bfa39e"
"10.1109/COMPSAC.2018.00023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055416616&doi=10.1109%2fCOMPSAC.2018.00023&partnerID=40&md5=b422161ed421fdae722e8782e43d8f0b"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055455675&partnerID=40&md5=ab9f431df7826503520e8c3d89d2e089"
"10.1145/3205977.3205979","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049345470&doi=10.1145%2f3205977.3205979&partnerID=40&md5=84ec8209e85b69d7bd850d4cbb258552"
"10.1145/3195538.3195539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051217589&doi=10.1145%2f3195538.3195539&partnerID=40&md5=eacb1e81d550b977fa240eea2c1a1c4b"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051238274&partnerID=40&md5=23cc4bc49304d4641b23c2bb59f89a7d"
"10.1145/3194810.3194815","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054688792&doi=10.1145%2f3194810.3194815&partnerID=40&md5=e8536844165d7430d66f72c3a1165921"
"10.1145/3194718.3194728","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051171170&doi=10.1145%2f3194718.3194728&partnerID=40&md5=74d415e2a6927270ce437b7844ea3712"
"10.1145/3194733.3194739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051200739&doi=10.1145%2f3194733.3194739&partnerID=40&md5=17cee2d216dd4fc0d948b936fe169e91"
"10.1145/3183519.3183521","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049666712&doi=10.1145%2f3183519.3183521&partnerID=40&md5=1eced175d419415e2c5dc3e0d304f5b6"
"10.1145/3183440.3183492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049663506&doi=10.1145%2f3183440.3183492&partnerID=40&md5=6f97927528bf3c69d8fc36ea668ec7e0"
"10.1145/3183440.3183485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049686552&doi=10.1145%2f3183440.3183485&partnerID=40&md5=34071a3fae970623bc9f62c539c0adfd"
"10.1145/3183440.3183488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047392449&doi=10.1145%2f3183440.3183488&partnerID=40&md5=eec398d6d5fb1d4d88df8628e82a1911"
"10.1145/3183440.3195031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049671222&doi=10.1145%2f3183440.3195031&partnerID=40&md5=d83b1645b9419a181370ec5a23bfc688"
"10.1145/3183440.3195043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049696118&doi=10.1145%2f3183440.3195043&partnerID=40&md5=d260f45891488dd04d6a328ef758d1ba"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049683922&partnerID=40&md5=70b6503f3980d142dd9522b793526bfd"
"10.1145/3180155.3182555","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049395546&doi=10.1145%2f3180155.3182555&partnerID=40&md5=0ea22b06313dc6b9844a6955740d3c31"
"10.1109/ICST.2018.00016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048447663&doi=10.1109%2fICST.2018.00016&partnerID=40&md5=2b3571ec530c9e6204fa797788b93f08"
"10.1109/ICST.2018.00035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048395655&doi=10.1109%2fICST.2018.00035&partnerID=40&md5=865770aefbecf2d8b5dbde02bab751d8"
"10.1109/ICST.2018.00036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048385458&doi=10.1109%2fICST.2018.00036&partnerID=40&md5=45747e0a79693bc0bffba7e611376bdc"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048418172&partnerID=40&md5=b6ede069a12f425033022a661ada3b2d"
"10.1109/ICST.2018.00012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048428837&doi=10.1109%2fICST.2018.00012&partnerID=40&md5=9275e218f48370002c7336c8e3713f34"
"10.1109/ICST.2018.00032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048388101&doi=10.1109%2fICST.2018.00032&partnerID=40&md5=2f23af0901c4dffcc4c3319cbad94d0a"
"10.1016/j.jmgm.2018.02.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043365138&doi=10.1016%2fj.jmgm.2018.02.014&partnerID=40&md5=af9fcefd6a4b9253b75bc721847157dd"
"10.1145/3220228.3220264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055246410&doi=10.1145%2f3220228.3220264&partnerID=40&md5=c3786ff23e34fd4b83fbadaf5698e9fe"
"10.1145/3167132.3167350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050518004&doi=10.1145%2f3167132.3167350&partnerID=40&md5=063585ac4e253c08aac074dbb4acc4f2"
"10.1109/TSE.2017.2684805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045753259&doi=10.1109%2fTSE.2017.2684805&partnerID=40&md5=747a722519bce1e704ef5e047627d41d"
"10.1109/TSE.2018.2822270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044789352&doi=10.1109%2fTSE.2018.2822270&partnerID=40&md5=ffb988e9993650e2dd022e58b39c43c7"
"10.1007/s10586-018-2267-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044057426&doi=10.1007%2fs10586-018-2267-z&partnerID=40&md5=f73b6ebe619886b8e47f05f96633640a"
"10.1109/ICIIP.2017.8313788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046945280&doi=10.1109%2fICIIP.2017.8313788&partnerID=40&md5=f66c3baf1b6e512b99f745133603aeee"
"10.1109/APSEC.2017.85","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045913239&doi=10.1109%2fAPSEC.2017.85&partnerID=40&md5=c0435daaed1a972f54d56572efedd992"
"10.1109/TSE.2018.2809496","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042870809&doi=10.1109%2fTSE.2018.2809496&partnerID=40&md5=70973ddf23d0c13b3a547fec61a3de51"
"10.1109/ICODSE.2017.8285883","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050606636&doi=10.1109%2fICODSE.2017.8285883&partnerID=40&md5=ed0f1f9e5a7489ec72382729cc84c4a4"
"10.1145/3168365.3168379","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044381638&doi=10.1145%2f3168365.3168379&partnerID=40&md5=c72d6671524cff160ac4f98cf360d264"
"10.1109/DSA.2017.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050603810&doi=10.1109%2fDSA.2017.10&partnerID=40&md5=433a1eb2cadc70636dcccebe2dec8b60"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050812934&partnerID=40&md5=a2a22dab0a14567fcbab1dd392c660e4"
"10.1109/FIT.2017.00017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049331628&doi=10.1109%2fFIT.2017.00017&partnerID=40&md5=4fb6fcfd1f78aa5764f937b649836203"
"10.3390/ijms19010262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040948102&doi=10.3390%2fijms19010262&partnerID=40&md5=e7f03a5cbd0b89965072d98ee5fdc9c3"
"10.3390/ijms19010265","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040942976&doi=10.3390%2fijms19010265&partnerID=40&md5=4b14f49d1f0350e2f2f3f9d2bca75c04"
"10.1016/j.scico.2017.10.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031757552&doi=10.1016%2fj.scico.2017.10.003&partnerID=40&md5=9dda20a74c5eed6ff364cde85b3c575c"
"10.18293/SEKE2018-184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056884370&doi=10.18293%2fSEKE2018-184&partnerID=40&md5=80d6dce0b4c1494c32cb91db0f128b91"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071762849&partnerID=40&md5=1eec8d45b77279c4da6b14a877f1e5a5"
"10.1007/978-3-319-75417-8_62","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043503575&doi=10.1007%2f978-3-319-75417-8_62&partnerID=40&md5=7afb404e55dcea337db0263582aa514f"
"10.18293/SEKE2018-325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056849500&doi=10.18293%2fSEKE2018-325&partnerID=40&md5=4588deac24e2e3fc9f412286572be50a"
"10.1007/978-3-319-91253-0_66","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048036840&doi=10.1007%2f978-3-319-91253-0_66&partnerID=40&md5=40b121408254505d4f872faecfe431d2"
"10.5815/ijisa.2018.01.05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039864983&doi=10.5815%2fijisa.2018.01.05&partnerID=40&md5=f4a2c840bdab93f704f93fa1d80c9e11"
"10.1007/s11042-018-6603-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053263483&doi=10.1007%2fs11042-018-6603-3&partnerID=40&md5=bd9f1724f80b7fd358903620bac43d8c"
"10.1007/978-3-319-89363-1_13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045672500&doi=10.1007%2f978-3-319-89363-1_13&partnerID=40&md5=b52fbec6466d41d83abf7865c090d7b4"
"10.1007/s10817-018-9486-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055941594&doi=10.1007%2fs10817-018-9486-0&partnerID=40&md5=0f1411f7f917231220ae4429acfbbfb7"
"10.1007/978-3-319-89363-1_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045672882&doi=10.1007%2f978-3-319-89363-1_15&partnerID=40&md5=cded50b0de4809a38cae041e2a00c2e7"
"10.1002/stvr.1692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057037818&doi=10.1002%2fstvr.1692&partnerID=40&md5=52cd810e0bb3962a204766f295accf65"
"10.1007/978-3-030-01090-4_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054882402&doi=10.1007%2f978-3-030-01090-4_6&partnerID=40&md5=e58f178425602164d8d7966b4a76f7ad"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053662320&partnerID=40&md5=20b4694ff4262d124332d6d295eca90c"
"10.1007/978-3-319-99927-2_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053870019&doi=10.1007%2f978-3-319-99927-2_9&partnerID=40&md5=befd98adf589fac8b031ae2adc609b52"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052020422&partnerID=40&md5=f9fc0cecdf9819eb9d26cf1880735086"
"10.1007/978-3-030-02450-5_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056828589&doi=10.1007%2f978-3-030-02450-5_2&partnerID=40&md5=8932f5a3b911b9142ab0cfbd463c88ae"
"10.1002/stvr.1667","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045856317&doi=10.1002%2fstvr.1667&partnerID=40&md5=e38d5489a9d80d081e336047ffb146ae"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048558718&partnerID=40&md5=53e7a7f47df77a39a7eadce621ae44c9"
"10.1002/stvr.1695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058967207&doi=10.1002%2fstvr.1695&partnerID=40&md5=93d9f8b42ed74e17b5a27a9e7504fd13"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054338307&partnerID=40&md5=5d24ba1140279ce9d953fcd465421d94"
"10.1016/j.ins.2017.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030090302&doi=10.1016%2fj.ins.2017.09.006&partnerID=40&md5=1e020fbf66efa1cfc596df201936a223"
"10.1007/978-3-319-99927-2_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053878853&doi=10.1007%2f978-3-319-99927-2_7&partnerID=40&md5=d92fdfa91863028c1a1044fc71e8b485"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050964874&partnerID=40&md5=ba9f19a6bc26ed753928c1c9065e8a33"
"10.1002/stvr.1664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043345890&doi=10.1002%2fstvr.1664&partnerID=40&md5=fbc7991f5f2ef0eb9ba0ab66db9cdfd3"
"10.1038/sdata.2018.202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054893349&doi=10.1038%2fsdata.2018.202&partnerID=40&md5=ffabfa7aad25cc978ecad6b93b04bcfc"
"10.1016/j.procs.2018.10.411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058278600&doi=10.1016%2fj.procs.2018.10.411&partnerID=40&md5=6927d4b0ef5175fe2d6e9e13acc8644b"
"10.1007/978-3-030-00840-6_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054411920&doi=10.1007%2f978-3-030-00840-6_20&partnerID=40&md5=c1a0d550d0014ef1d7e36df982538663"
"10.1504/IJCBDD.2018.090846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045046227&doi=10.1504%2fIJCBDD.2018.090846&partnerID=40&md5=7349bcdae454f1219d0fa9bb3526b327"
"10.2991/ijcis.11.1.93","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062688988&doi=10.2991%2fijcis.11.1.93&partnerID=40&md5=394482c27aca4f331e983df8a2ccd9ec"
"10.1145/3178264.3178286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049840335&doi=10.1145%2f3178264.3178286&partnerID=40&md5=ac54f4cebeeb611a73e4938034651a91"
"10.1109/CCAA.2017.8229932","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046493948&doi=10.1109%2fCCAA.2017.8229932&partnerID=40&md5=eacb641fc324e1adb6d4bc0475b0a00b"
"10.1109/CLEI.2017.8226471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046405007&doi=10.1109%2fCLEI.2017.8226471&partnerID=40&md5=c965ceb6e648786dbea502440d0ab128"
"10.1093/bioinformatics/btx430","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042817873&doi=10.1093%2fbioinformatics%2fbtx430&partnerID=40&md5=3853000338025723fdb8c58cbd98c3ae"
"10.1109/ICCAD.2017.8203847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043504322&doi=10.1109%2fICCAD.2017.8203847&partnerID=40&md5=545866a366b75d3c57a7e14b611122f4"
"10.1109/FIE.2017.8190470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043283443&doi=10.1109%2fFIE.2017.8190470&partnerID=40&md5=8768df332917176d84745fffd67ebee8"
"10.1145/3155133.3155155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041092760&doi=10.1145%2f3155133.3155155&partnerID=40&md5=b70e8d084f0454f742c77cb6ef4d2cf6"
"10.1109/ICCKE.2017.8167900","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046461556&doi=10.1109%2fICCKE.2017.8167900&partnerID=40&md5=4790270e1aced80ea71e4459d749b63d"
"10.1145/3134600.3134642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038943183&doi=10.1145%2f3134600.3134642&partnerID=40&md5=889b3fc526c6408ba910df1fa11821a0"
"10.1049/iet-sen.2015.0030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040107087&doi=10.1049%2fiet-sen.2015.0030&partnerID=40&md5=6d60f4562225aeef6b3f7af990f05636"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043692159&partnerID=40&md5=9e9268fafc5a992174170d8b29f72deb"
"10.1109/SATE.2017.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043450834&doi=10.1109%2fSATE.2017.12&partnerID=40&md5=629360f43b6732eb400fdfb7f3890ed1"
"10.3390/ijms18112477","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035038123&doi=10.3390%2fijms18112477&partnerID=40&md5=a2fb9714adc31f3b2e75a281b751292c"
"10.1109/ISSREW.2017.47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040630782&doi=10.1109%2fISSREW.2017.47&partnerID=40&md5=3b31c50b37a58a2fc2ab237726474750"
"10.15439/2017F375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039896923&doi=10.15439%2f2017F375&partnerID=40&md5=c59868a245746194d42ac695c2c31207"
"10.15439/2017F215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039922030&doi=10.15439%2f2017F215&partnerID=40&md5=d404a994b659b0092bfba5c9f26e7845"
"10.1002/stvr.1641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026497025&doi=10.1002%2fstvr.1641&partnerID=40&md5=c94cc07cd718ca550eeb4e0df9985d09"
"10.1007/978-94-017-7267-9_23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035324732&doi=10.1007%2f978-94-017-7267-9_23&partnerID=40&md5=4d251a4098a271d643ce72d664f6aab3"
"10.1145/3136040.3136053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041723246&doi=10.1145%2f3136040.3136053&partnerID=40&md5=221a4b63e393477dd4deb58da64a26a9"
"10.1177/1550147717738216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032801665&doi=10.1177%2f1550147717738216&partnerID=40&md5=f78518a609a71affe6bbc660c712a71e"
"10.13190/j.jbupt.2016-284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041082371&doi=10.13190%2fj.jbupt.2016-284&partnerID=40&md5=0da7311dd2b61b26d3de3b64724d5931"
"10.3724/SP.J.1249.2017.05464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034577291&doi=10.3724%2fSP.J.1249.2017.05464&partnerID=40&md5=2eacc7081e2c347222f46971a67efe52"
"10.1145/3127041.3127049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036472791&doi=10.1145%2f3127041.3127049&partnerID=40&md5=bb070962d73e4a2ad3be39ad56d2c5f7"
"10.1145/3106195.3106226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032268773&doi=10.1145%2f3106195.3106226&partnerID=40&md5=73b6f354abf806373dcd53494b2d46ce"
"10.1145/3131151.3131169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055565412&doi=10.1145%2f3131151.3131169&partnerID=40&md5=3f7581768ceaea5a637cd0adcf5c1ecf"
"10.1145/3128473.3128479","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030448898&doi=10.1145%2f3128473.3128479&partnerID=40&md5=ae2ddf847165a5b2df6d26681437c31c"
"10.1109/COMPSAC.2017.124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032861591&doi=10.1109%2fCOMPSAC.2017.124&partnerID=40&md5=0bdd4748cdc485d65bed1ef72cc1e232"
"10.1109/COMPSAC.2017.276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031939804&doi=10.1109%2fCOMPSAC.2017.276&partnerID=40&md5=72a39184f46f93c91d69e64d081d863a"
"10.1109/COMPSAC.2017.221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031929950&doi=10.1109%2fCOMPSAC.2017.221&partnerID=40&md5=0c6b45cbfcb224ac488c942e2f7a8911"
